cluster_final,tag,count,share_of_cluster,cluster_size
10,чукча,1,0.0045662100456621,219
10,егэ,1,0.0045662100456621,219
10,грипп,1,0.0045662100456621,219
10,Карлсон,1,0.0045662100456621,219
10,Абрамович,1,0.0045662100456621,219
10,Медведев,1,0.0045662100456621,219
10,фсб,1,0.0045662100456621,219
10,погода,1,0.0045662100456621,219
10,тёща,1,0.0045662100456621,219
10,Брежнев,1,0.0045662100456621,219
10,мультфильмы,1,0.0045662100456621,219
10,сбербанк,1,0.0045662100456621,219
10,рыбалка,1,0.0045662100456621,219
10,налоги,1,0.0045662100456621,219
10,Гарри Поттер,1,0.0045662100456621,219
10,Трамп,1,0.0045662100456621,219
10,программист,1,0.0045662100456621,219
10,студент,1,0.0045662100456621,219
10,девушки,1,0.0045662100456621,219
10,новогодний,1,0.0045662100456621,219
10,школа,1,0.0045662100456621,219
10,секс,1,0.0045662100456621,219
10,семья,1,0.0045662100456621,219
11,новогодний,74,0.34418604651162793,215
11,Дед Мороз,42,0.19534883720930232,215
11,погода,31,0.14418604651162792,215
11,коронавирус,10,0.046511627906976744,215
11,тв,8,0.037209302325581395,215
11,23 февраля,7,0.03255813953488372,215
11,пасха,6,0.027906976744186046,215
11,8 марта,6,0.027906976744186046,215
11,конец света,5,0.023255813953488372,215
11,о жизни,5,0.023255813953488372,215
11,дети,5,0.023255813953488372,215
11,отдых,4,0.018604651162790697,215
11,1 апреля,3,0.013953488372093023,215
11,водка,3,0.013953488372093023,215
11,политика,3,0.013953488372093023,215
11,юмор,2,0.009302325581395349,215
11,геи,2,0.009302325581395349,215
11,война,2,0.009302325581395349,215
11,тёща,2,0.009302325581395349,215
11,Москва,2,0.009302325581395349,215
11,почта,2,0.009302325581395349,215
11,дача,2,0.009302325581395349,215
11,Сталин,2,0.009302325581395349,215
11,звёзды,2,0.009302325581395349,215
11,жкх,2,0.009302325581395349,215
11,Билл Гейтс,1,0.004651162790697674,215
11,приметы,1,0.004651162790697674,215
11,программист,1,0.004651162790697674,215
11,14 февраля,1,0.004651162790697674,215
11,Хоттабыч,1,0.004651162790697674,215
11,интернет,1,0.004651162790697674,215
11,тараканы,1,0.004651162790697674,215
11,кино,1,0.004651162790697674,215
11,кризис,1,0.004651162790697674,215
11,коррупция,1,0.004651162790697674,215
11,соседи,1,0.004651162790697674,215
11,поезд,1,0.004651162790697674,215
11,школа,1,0.004651162790697674,215
11,пожарный,1,0.004651162790697674,215
11,мужчины,1,0.004651162790697674,215
11,Украина,1,0.004651162790697674,215
11,бесплатное,1,0.004651162790697674,215
11,русский язык,1,0.004651162790697674,215
11,девушки,1,0.004651162790697674,215
11,студент,1,0.004651162790697674,215
11,кошки,1,0.004651162790697674,215
11,ии,1,0.004651162790697674,215
11,рыбалка,1,0.004651162790697674,215
11,telegram,1,0.004651162790697674,215
12,windows,39,0.19696969696969696,198
12,программист,29,0.14646464646464646,198
12,работа,21,0.10606060606060606,198
12,мобильный,19,0.09595959595959595,198
12,интернет,16,0.08080808080808081,198
12,смс,15,0.07575757575757576,198
12,Билл Гейтс,12,0.06060606060606061,198
12,коронавирус,6,0.030303030303030304,198
12,фсб,5,0.025252525252525252,198
12,инструкции,4,0.020202020202020204,198
12,apple,4,0.020202020202020204,198
12,приметы,3,0.015151515151515152,198
12,ии,3,0.015151515151515152,198
12,тв,3,0.015151515151515152,198
12,почта,3,0.015151515151515152,198
12,лифт,2,0.010101010101010102,198
12,студент,2,0.010101010101010102,198
12,русский язык,2,0.010101010101010102,198
12,кредиты,2,0.010101010101010102,198
12,жкх,2,0.010101010101010102,198
12,реклама,2,0.010101010101010102,198
12,о жизни,2,0.010101010101010102,198
12,девушки,2,0.010101010101010102,198
12,сбербанк,2,0.010101010101010102,198
12,Одесса,1,0.005050505050505051,198
12,фильмы,1,0.005050505050505051,198
12,троллейбус,1,0.005050505050505051,198
12,гаи,1,0.005050505050505051,198
12,Березовский,1,0.005050505050505051,198
12,погода,1,0.005050505050505051,198
12,авиация,1,0.005050505050505051,198
12,тёща,1,0.005050505050505051,198
12,Шерлок Холмс,1,0.005050505050505051,198
12,Абрамович,1,0.005050505050505051,198
12,авто,1,0.005050505050505051,198
12,блондинки,1,0.005050505050505051,198
12,нанотехнологии,1,0.005050505050505051,198
12,геи,1,0.005050505050505051,198
12,деньги,1,0.005050505050505051,198
12,сантехник,1,0.005050505050505051,198
12,соседи,1,0.005050505050505051,198
12,милиция,1,0.005050505050505051,198
12,муж и жена,1,0.005050505050505051,198
12,школа,1,0.005050505050505051,198
12,конец света,1,0.005050505050505051,198
12,Чак Норрис,1,0.005050505050505051,198
12,мужчины,1,0.005050505050505051,198
12,Вконтакте,1,0.005050505050505051,198
12,пожарный,1,0.005050505050505051,198
13,водка,40,0.20202020202020202,198
13,сигареты,29,0.14646464646464646,198
13,диета,20,0.10101010101010101,198
13,британские ученые,12,0.06060606060606061,198
13,о жизни,11,0.05555555555555555,198
13,коронавирус,11,0.05555555555555555,198
13,девушки,9,0.045454545454545456,198
13,пиво,7,0.03535353535353535,198
13,грипп,5,0.025252525252525252,198
13,мужчины,5,0.025252525252525252,198
13,врачи,4,0.020202020202020204,198
13,реклама,4,0.020202020202020204,198
13,армия,4,0.020202020202020204,198
13,новогодний,3,0.015151515151515152,198
13,наркотики,3,0.015151515151515152,198
13,дети,3,0.015151515151515152,198
13,санкции,3,0.015151515151515152,198
13,рыбалка,2,0.010101010101010102,198
13,погода,2,0.010101010101010102,198
13,сантехник,2,0.010101010101010102,198
13,приметы,2,0.010101010101010102,198
13,интернет,2,0.010101010101010102,198
13,спорт,2,0.010101010101010102,198
13,тараканы,2,0.010101010101010102,198
13,муж и жена,2,0.010101010101010102,198
13,деньги,2,0.010101010101010102,198
13,Челябинск,2,0.010101010101010102,198
13,русский язык,2,0.010101010101010102,198
13,работа,2,0.010101010101010102,198
13,веган,2,0.010101010101010102,198
13,инструкции,1,0.005050505050505051,198
13,Колобок,1,0.005050505050505051,198
13,авиация,1,0.005050505050505051,198
13,лифт,1,0.005050505050505051,198
13,золотая рыбка,1,0.005050505050505051,198
13,гаи,1,0.005050505050505051,198
13,Валуев,1,0.005050505050505051,198
13,школа,1,0.005050505050505051,198
13,нанотехнологии,1,0.005050505050505051,198
13,таможня,1,0.005050505050505051,198
13,apple,1,0.005050505050505051,198
13,бесплатное,1,0.005050505050505051,198
13,Брежнев,1,0.005050505050505051,198
13,пенсионеры,1,0.005050505050505051,198
13,ии,1,0.005050505050505051,198
13,кино,1,0.005050505050505051,198
13,кредиты,1,0.005050505050505051,198
13,Москва,1,0.005050505050505051,198
13,студент,1,0.005050505050505051,198
13,юмор,1,0.005050505050505051,198
13,Одесса,1,0.005050505050505051,198
13,любовь,1,0.005050505050505051,198
13,дача,1,0.005050505050505051,198
13,Чак Норрис,1,0.005050505050505051,198
13,война,1,0.005050505050505051,198
13,тв,1,0.005050505050505051,198
13,объявления,1,0.005050505050505051,198
14,дети,62,0.3583815028901734,173
14,школа,21,0.12138728323699421,173
14,интернет,10,0.057803468208092484,173
14,русский язык,9,0.05202312138728324,173
14,о жизни,8,0.046242774566473986,173
14,Буратино,7,0.04046242774566474,173
14,девушки,7,0.04046242774566474,173
14,пенсионеры,5,0.028901734104046242,173
14,работа,5,0.028901734104046242,173
14,армия,4,0.023121387283236993,173
14,мужчины,4,0.023121387283236993,173
14,звёзды,3,0.017341040462427744,173
14,тв,3,0.017341040462427744,173
14,авто,3,0.017341040462427744,173
14,секс,3,0.017341040462427744,173
14,политика,2,0.011560693641618497,173
14,отдых,2,0.011560693641618497,173
14,диета,2,0.011560693641618497,173
14,мобильный,2,0.011560693641618497,173
14,юмор,2,0.011560693641618497,173
14,Колобок,2,0.011560693641618497,173
14,мультфильмы,2,0.011560693641618497,173
14,Карлсон,2,0.011560693641618497,173
14,Билл Гейтс,1,0.005780346820809248,173
14,новые русские,1,0.005780346820809248,173
14,наркотики,1,0.005780346820809248,173
14,Чебурашка,1,0.005780346820809248,173
14,Сусанин,1,0.005780346820809248,173
14,покемоны,1,0.005780346820809248,173
14,веган,1,0.005780346820809248,173
14,фсб,1,0.005780346820809248,173
14,студент,1,0.005780346820809248,173
14,Куклачев,1,0.005780346820809248,173
14,Абрамович,1,0.005780346820809248,173
14,Муму,1,0.005780346820809248,173
14,Челябинск,1,0.005780346820809248,173
14,маршрутка,1,0.005780346820809248,173
14,Красная Шапочка,1,0.005780346820809248,173
14,фильмы,1,0.005780346820809248,173
14,нанотехнологии,1,0.005780346820809248,173
14,сантехник,1,0.005780346820809248,173
14,милиция,1,0.005780346820809248,173
14,Москва,1,0.005780346820809248,173
14,аптека,1,0.005780346820809248,173
14,кредиты,1,0.005780346820809248,173
14,новогодний,1,0.005780346820809248,173
14,Навальный,1,0.005780346820809248,173
14,apple,1,0.005780346820809248,173
14,реклама,1,0.005780346820809248,173
14,сигареты,1,0.005780346820809248,173
14,коронавирус,1,0.005780346820809248,173
14,деньги,1,0.005780346820809248,173
14,коррупция,1,0.005780346820809248,173
14,Одесса,1,0.005780346820809248,173
14,любовь,1,0.005780346820809248,173
14,семья,1,0.005780346820809248,173
14,пиво,1,0.005780346820809248,173
15,гаи,103,0.6242424242424243,165
15,милиция,13,0.07878787878787878,165
15,таможня,10,0.06060606060606061,165
15,наркотики,5,0.030303030303030304,165
15,авто,5,0.030303030303030304,165
15,армия,4,0.024242424242424242,165
15,о жизни,4,0.024242424242424242,165
15,геи,3,0.01818181818181818,165
15,налоги,3,0.01818181818181818,165
15,блондинки,3,0.01818181818181818,165
15,звёзды,2,0.012121212121212121,165
15,такси,2,0.012121212121212121,165
15,коррупция,2,0.012121212121212121,165
15,золотая рыбка,1,0.006060606060606061,165
15,пожарный,1,0.006060606060606061,165
15,юмор,1,0.006060606060606061,165
15,чукча,1,0.006060606060606061,165
15,трамвай,1,0.006060606060606061,165
15,работа,1,0.006060606060606061,165
15,врачи,1,0.006060606060606061,165
15,пошлые,1,0.006060606060606061,165
15,Валуев,1,0.006060606060606061,165
15,Колобок,1,0.006060606060606061,165
15,маршрутка,1,0.006060606060606061,165
15,кино,1,0.006060606060606061,165
15,фильмы,1,0.006060606060606061,165
15,сигареты,1,0.006060606060606061,165
15,деньги,1,0.006060606060606061,165
15,интернет,1,0.006060606060606061,165
15,кошки,1,0.006060606060606061,165
15,муж и жена,1,0.006060606060606061,165
15,Медведев,1,0.006060606060606061,165
16,спорт,53,0.381294964028777,139
16,футбол,41,0.2949640287769784,139
16,Сочи 2014,13,0.09352517985611511,139
16,хоккей,7,0.050359712230215826,139
16,русский язык,4,0.02877697841726619,139
16,деньги,4,0.02877697841726619,139
16,политика,3,0.02158273381294964,139
16,чапаев,2,0.014388489208633094,139
16,звёзды,2,0.014388489208633094,139
16,армянское радио,2,0.014388489208633094,139
16,Чебурашка,2,0.014388489208633094,139
16,муж и жена,2,0.014388489208633094,139
16,Рабинович,1,0.007194244604316547,139
16,пасха,1,0.007194244604316547,139
16,чукча,1,0.007194244604316547,139
16,работа,1,0.007194244604316547,139
16,Колобок,1,0.007194244604316547,139
16,геи,1,0.007194244604316547,139
16,Донцова,1,0.007194244604316547,139
16,Абрамович,1,0.007194244604316547,139
16,Одесса,1,0.007194244604316547,139
16,Брежнев,1,0.007194244604316547,139
16,Прохоров,1,0.007194244604316547,139
16,блондинки,1,0.007194244604316547,139
16,Медведев,1,0.007194244604316547,139
16,тв,1,0.007194244604316547,139
16,рыбалка,1,0.007194244604316547,139
16,интернет,1,0.007194244604316547,139
16,погода,1,0.007194244604316547,139
16,мужчины,1,0.007194244604316547,139
16,Путин,1,0.007194244604316547,139
16,коррупция,1,0.007194244604316547,139
16,Валуев,1,0.007194244604316547,139
16,армия,1,0.007194244604316547,139
16,Украина,1,0.007194244604316547,139
16,егэ,1,0.007194244604316547,139
16,коронавирус,1,0.007194244604316547,139
16,новогодний,1,0.007194244604316547,139
17,звёзды,35,0.2536231884057971,138
17,Штирлиц,25,0.18115942028985507,138
17,фильмы,24,0.17391304347826086,138
17,тв,12,0.08695652173913043,138
17,кино,10,0.07246376811594203,138
17,работа,4,0.028985507246376812,138
17,Гарри Поттер,4,0.028985507246376812,138
17,Валуев,3,0.021739130434782608,138
17,геи,3,0.021739130434782608,138
17,студент,2,0.014492753623188406,138
17,мультфильмы,2,0.014492753623188406,138
17,Брежнев,2,0.014492753623188406,138
17,интернет,2,0.014492753623188406,138
17,русский язык,2,0.014492753623188406,138
17,мужчины,2,0.014492753623188406,138
17,коронавирус,2,0.014492753623188406,138
17,лифт,1,0.007246376811594203,138
17,наркотики,1,0.007246376811594203,138
17,Сусанин,1,0.007246376811594203,138
17,гаи,1,0.007246376811594203,138
17,Колобок,1,0.007246376811594203,138
17,богатыри,1,0.007246376811594203,138
17,автобус,1,0.007246376811594203,138
17,Буратино,1,0.007246376811594203,138
17,Сталин,1,0.007246376811594203,138
17,погода,1,0.007246376811594203,138
17,Мазай,1,0.007246376811594203,138
17,Муму,1,0.007246376811594203,138
17,парашют,1,0.007246376811594203,138
17,налоги,1,0.007246376811594203,138
17,Карлсон,1,0.007246376811594203,138
17,политика,1,0.007246376811594203,138
17,Путин,1,0.007246376811594203,138
17,дети,1,0.007246376811594203,138
17,тёща,1,0.007246376811594203,138
17,Украина,1,0.007246376811594203,138
17,apple,1,0.007246376811594203,138
17,космос,1,0.007246376811594203,138
17,война,1,0.007246376811594203,138
17,реклама,1,0.007246376811594203,138
17,авто,1,0.007246376811594203,138
18,авиация,57,0.475,120
18,парашют,20,0.16666666666666666,120
18,космос,13,0.10833333333333334,120
18,армия,10,0.08333333333333333,120
18,Брежнев,2,0.016666666666666666,120
18,инструкции,2,0.016666666666666666,120
18,политика,2,0.016666666666666666,120
18,дети,2,0.016666666666666666,120
18,коронавирус,2,0.016666666666666666,120
18,русский язык,2,0.016666666666666666,120
18,чукча,1,0.008333333333333333,120
18,лифт,1,0.008333333333333333,120
18,Колобок,1,0.008333333333333333,120
18,трамвай,1,0.008333333333333333,120
18,студент,1,0.008333333333333333,120
18,цитаты,1,0.008333333333333333,120
18,Винни-Пух,1,0.008333333333333333,120
18,Карлсон,1,0.008333333333333333,120
18,windows,1,0.008333333333333333,120
18,Билл Гейтс,1,0.008333333333333333,120
18,работа,1,0.008333333333333333,120
18,фильмы,1,0.008333333333333333,120
18,Шерлок Холмс,1,0.008333333333333333,120
18,санкции,1,0.008333333333333333,120
18,программист,1,0.008333333333333333,120
18,тв,1,0.008333333333333333,120
18,школа,1,0.008333333333333333,120
18,девушки,1,0.008333333333333333,120
19,Рабинович,65,0.5752212389380531,113
19,армянское радио,10,0.08849557522123894,113
19,работа,9,0.07964601769911504,113
19,Одесса,8,0.07079646017699115,113
19,Абрамович,5,0.04424778761061947,113
19,тв,4,0.035398230088495575,113
19,Березовский,3,0.02654867256637168,113
19,звёзды,3,0.02654867256637168,113
19,политика,3,0.02654867256637168,113
19,спорт,2,0.017699115044247787,113
19,муж и жена,2,0.017699115044247787,113
19,девушки,2,0.017699115044247787,113
19,новогодний,2,0.017699115044247787,113
19,Брежнев,1,0.008849557522123894,113
19,кредиты,1,0.008849557522123894,113
19,Винни-Пух,1,0.008849557522123894,113
19,кризис,1,0.008849557522123894,113
19,ммм,1,0.008849557522123894,113
19,чапаев,1,0.008849557522123894,113
19,Ржевский,1,0.008849557522123894,113
19,налоги,1,0.008849557522123894,113
19,Прохоров,1,0.008849557522123894,113
19,сигареты,1,0.008849557522123894,113
19,русский язык,1,0.008849557522123894,113
19,деньги,1,0.008849557522123894,113
19,погода,1,0.008849557522123894,113
19,мужчины,1,0.008849557522123894,113
19,дача,1,0.008849557522123894,113
19,армия,1,0.008849557522123894,113
19,пенсионеры,1,0.008849557522123894,113
19,о жизни,1,0.008849557522123894,113
19,собаки,1,0.008849557522123894,113
19,врачи,1,0.008849557522123894,113
